隚	阝{赏上}土 [ c ip j ]
際	阝{祭上}示 [ c qy ji ]
障	阝音十 [ c yn fg ]
隝	阝鳥 [ c qx ]
隞	阝{敖左}攵 [ c hc tw ]
隟	阝巛日木 [ c xg n d ]
隠	阝爫彐心 [ c w vh pu ]
隡	阝{立上}厂生 [ c yu s th ]
隢	阝土土土兀 [ c j j j sx ]
隣	阝米夕㐄 [ c ud qy tj ]
隤	阝口丨一貝 [ c b l k mw ]
隥	阝癶一口䒑 [ c vy k b uk ]
隦	阝尸口辛 [ c vt b yf ]
隧	阝辶丷豕 [ c p u se ]
隨	阝辶ナ工月 [ c p s jl q ]
隩	阝{向框}米大 [ c rm ud sy ]
險	阝亼口口人人 [ c wk b b wg wg ]
隫	阝十廾貝 [ c fg f mw ]
隬	阝一八巾㐅乂㐅乂 [ c k w ml wy wy wy wy ]
隭	阝雨而 [ c do sm ]
隮	阝亠刀丷丨{齊中右}{斉下} [ c y co u l q r ]
隯	阝士乛工一口寸 [ c j v jl k b gy ]
隰	阝日㇜厶㇜厶灬 [ c n x xy x xy ow ]
隱	阝爫工彐心 [ c w jl vh pu ]
隲	阝小丿馬 [ c iw t v ]
隳	阝ナ工月人⺗ [ c s jl q wg iw ]
隴	阝龍 [ c st ]
隵	阝虍一口䒑戈 [ c la k b uk at ]
隶	彐氺 [ vh io ]
隷	士示彐氺 [ j ji vh io ]
隸	木示彐氺 [ d ji vh io ]
隹	隹 [ rl ]
隺	冖隹 [ pp rl ]
隻	隹又 [ rl vy ]
隼	隹十 [ rl fg ]
隽	隹乃 [ rl cp ]
难	又隹 [ vy rl ]
隿	弋隹 [ ay rl ]
雀	小隹 [ iw rl ]
雁	厂亻隹 [ s r rl ]
雂	人丶㇇隹 [ wg y v rl ]
雃	一廾隹 [ k f rl ]
雄	ナ厶隹 [ s xy rl ]
雅	牙隹 [ al rl ]
集	隹木 [ rl d ]
雇	户隹 [ pv rl ]
雈	一〢一隹 [ k ng k rl ]
雉	矢隹 [ ts rl ]
雊	句隹 [ qb rl ]
雋	隹丨㇅丨㇆ [ rl l c l c ]
雌	止匕隹 [ ll x rl ]
雍	亠乡隹 [ y xt rl ]
雎	且隹 [ mh rl ]
雏	⺈彐隹 [ qv vh rl ]
雐	虍隹 [ la rl ]
雑	九朩隹 [ qt d rl ]
雒	各隹 [ tb rl ]
雓	余隹 [ wt rl ]
雔	隹隹 [ rl rl ]
雕	冂土口隹 [ m j b rl ]
雖	口虫隹 [ b l rl ]
雗	十日十𠂉隹 [ fg n fg tk rl ]
雘	⺆亠艹隹又 [ m y f rl vy ]
雙	隹隹又 [ rl rl vy ]
雚	艹口口隹 [ f b b rl ]
雛	勹屮勹屮隹 [ q xl q xl rl ]
雜	亠人人木隹 [ y wg wg d rl ]
雝	巛口巴隹 [ xg b vn rl ]
雞	爫㇜厶大隹 [ w x xy sy rl ]
雟	屮隹冂八口 [ xl rl m w b ]
雠	隹讠隹 [ rl y rl ]
雡	羽人彡隹 [ cc wg e rl ]
離	亠㐅凵冂厶隹 [ y wy xl m xy rl ]
難	廿口二人隹 [ fk b jg wg rl ]
雤	{𦥑}㐅乂冖隹 [ rj wy wy pp rl ]
雥	隹隹隹 [ rl rl rl ]
雦	隹隹隹 [ rl rl rl ]
雧	隹隹隹木 [ rl rl rl d ]
雨	雨 [ do ]
雩	雨二㇉ [ do jg x ]
雪	雨彐 [ do vh ]
雫	雨一卜 [ do k lg ]
雬	雨木 [ do d ]
雭	雨乃㇏ [ do cp y ]
雮	雨毛 [ do ta ]
雯	雨文 [ do yg ]
雰	雨八刀 [ do w co ]
雱	雨方 [ do yc ]
雲	雨二厶 [ do jg xy ]
雳	雨厂力 [ do s ct ]
雴	雨立 [ do yu ]
雵	雨冂大 [ do m sy ]
零	雨令 [ do wp ]
雷	雨田 [ do nb ]
雸	雨甘 [ do fj ]
雹	雨包 [ do qv ]
雺	雨予丿 [ do vc t ]
電	雨日乚 [ do n x ]
雼	雨石 [ do s ]
雽	雨丿{乎下} [ do t uk ]
雾	雨夂力 [ do tw ct ]
雿	雨{軣下}儿 [ do o qg ]
需	雨而 [ do sm ]
霁	雨文{介下} [ do yg r ]
霂	雨氵木 [ do i d ]
霃	雨氵冖儿 [ do i pp qg ]
霄	雨⺌月 [ do iw q ]
霅	雨言 [ do y ]
霆	雨廴壬 [ do c tj ]
震	雨辰 [ do sj ]
霈	雨氵一巾 [ do i k ml ]
霉	雨𠂉母 [ do tk xu ]
霊	雨二业 [ do jg nu ]
霋	雨一彐丨女 [ do k vh l xk ]
霌	雨冂土口 [ do m j b ]
霍	雨隹 [ do rl ]
霎	雨立女 [ do yu xk ]
霏	雨非 [ do nf ]
霐	雨氵弓厶 [ do i vx xy ]
霑	雨氵⺊口 [ do i lg b ]
霒	雨二厶人丶㇇ [ do jg xy wg y v ]
霓	雨臼儿 [ do rj qg ]
霔	雨氵丶王 [ do i y h ]
霕	雨二厶一凵乚 [ do jg xy k xl x ]
霖	雨木木 [ do d d ]
霗	雨氵令 [ do i wp ]
霘	雨氵冂一口 [ do i m k b ]
霙	雨艹冂大 [ do f m sy ]
霚	雨予丿攵 [ do vc t tw ]
霛	雨弓弓弓 [ do vx vx vx ]
霜	雨木目 [ do d m ]
霝	雨口口口 [ do b b b ]
霞	雨Ｐ二コ又 [ do v jg v vy ]
霟	雨氵龷八 [ do i fk w ]
霠	雨立人丶㇇ [ do yu wg y v ]
霡	雨月丶{永下} [ do q y io ]
霢	雨月⺁{旅右下} [ do q e q ]
霣	雨員 [ do bm ]
霤	雨{留左上}刀田 [ do q co nb ]
霥	雨冖二{豕下} [ do pp jg se ]
霦	雨木木彡 [ do d d e ]
霧	雨予丿夂力 [ do vc t tw ct ]
霨	雨尸示寸 [ do vt ji gy ]
霩	雨亠口子阝 [ do y b ck c ]
霪	雨氵爫壬 [ do i w tj ]
霫	雨羽白 [ do cc rn ]
霬	雨田龷八 [ do nb fk w ]
霭	雨讠日勹㇗人 [ do y n q x wg ]
霮	雨氵其㇗ [ do i fh x ]
霯	雨癶一口䒑 [ do vy k b uk ]
霰	雨龷月攵 [ do fk q tw ]
霱	雨予丿冂八口 [ do vc t m w b ]
露	雨口止各 [ do b ll tb ]
霳	雨阝夂一生 [ do c tw k th ]
霴	雨二厶彐氺 [ do jg xy vh io ]
霵	雨口耳戈 [ do b hd at ]
霶	雨氵{立上}冖方 [ do i yu pp yc ]
霷	雨日日一勹{丿丿} [ do n n k q e ]
霸	雨革月 [ do ff q ]
霹	雨尸口辛 [ do vt b yf ]
霺	雨彳山一几攵 [ do eg mx k mg tw ]
霻	雨冂龷一口䒑 [ do m fk k b uk ]
霼	雨二厶气米 [ do jg xy tc ud ]
霽	雨亠刀丷丨{齊中右}{斉下} [ do y co u l q r ]
霾	雨豸日土 [ do we n j ]
霿	雨予丿夂目 [ do vc t tw m ]
靀	雨艹冖二{豕下} [ do f pp jg se ]
靁	雨田田田 [ do nb nb nb ]
靂	雨厂禾禾止 [ do s td td ll ]
靃	雨隹隹 [ do rl rl ]
靄	雨言日勹㇗人 [ do y n q x wg ]
靅	雨二厶弓{介下}貝 [ do jg xy vx r mw ]
靆	雨二厶辶彐氺 [ do jg xy p vh io ]
靇	雨龍 [ do st ]
靈	雨口口口工人人 [ do b b b jl wg wg ]
靉	雨二厶爫冖心夂 [ do jg xy w pp pu tw ]
靊	雨丰丰山一口䒑 [ do hl hl mx k b uk ]
靋	雨氵厂禾禾止 [ do i s td td ll ]
靌	雨宀王尔貝 [ do pg h qi mw ]
靍	雨隹鳥 [ do rl qx ]
靎	雨金鳥 [ do w qx ]
靏	雨冖隹鳥 [ do pp rl qx ]
靐	雨田雨田雨田 [ do nb do nb do nb ]
靑	龶冂丨一 [ hl m l k ]
青	青 [ hq ]
靓	青冂儿 [ hq m qg ]
靔	青气 [ hq tc ]
靕	一止青 [ k ll hq ]
靖	立青 [ yu hq ]
靗	青⺌兀 [ hq iw sx ]
靘	青⺈巴 [ hq qv vn ]
静	青⺈彐亅 [ hq qv vh l ]
靚	青目儿 [ hq m qg ]
靛	青定 [ hq pg ]
靜	青爫彐亅 [ hq w vh l ]
靝	青气米 [ hq tc ud ]
非	非 [ nf ]
靟	非毛 [ nf ta ]
靠	告非 [ tj nf ]
靡	广木木非 [ ys d d nf ]
面	丆囗〢二 [ s bg ng jg ]
靣	丆囗口 [ s bg b ]
靤	丆囗〢二包 [ s bg ng jg qv ]
靥	厂犬丆囗〢二 [ s su s bg ng jg ]
靦	丆囗〢二目儿 [ s bg ng jg m qg ]
靧	丆囗〢二口丨一貝 [ s bg ng jg b l k mw ]
靨	厂日月犬丆囗〢二 [ s n q su s bg ng jg ]
革	革 [ ff ]
靪	革丁 [ ff kl ]
靫	革又丶 [ ff vy y ]
靬	革干 [ ff fl ]
靭	革刀丶 [ ff co y ]
靮	革勺 [ ff qy ]
靯	革土 [ ff j ]
靰	革兀 [ ff sx ]
靱	革刀乀 [ ff co y ]
靲	革人丶㇇ [ ff wg y v ]
靳	革斤 [ ff ek ]
靴	革亻𠤎 [ ff r x ]
靵	革丑 [ ff vf ]
靶	革巴 [ ff vn ]
靷	革弓丨 [ ff vx l ]
靸	革乃㇏ [ ff cp y ]
靹	革冂人 [ ff m wg ]
靺	革一木 [ ff k d ]
靻	革且 [ ff mh ]
靼	革日一 [ ff n k ]
靽	革半 [ ff uj ]
靾	革廿㇗ [ ff fk x ]
靿	革㇜厶力 [ ff x xy ct ]
鞀	革刀口 [ ff co b ]
鞁	革皮 [ ff vv ]
鞂	革禾 [ ff td ]
鞃	革弓厶 [ ff vx xy ]
鞄	革包 [ ff qv ]
鞅	革冂大 [ ff m sy ]
鞆	革一冂人 [ ff k m wg ]
鞇	革因 [ ff bg ]
鞈	革合 [ ff wb ]
鞉	革{軣下}儿 [ ff o qg ]
鞊	革士口 [ ff j b ]
鞋	革土土 [ ff j j ]
鞌	宀女革 [ pg xk ff ]
鞍	革宀女 [ ff pg xk ]
鞎	革艮 [ ff vq ]
鞏	工几丶革 [ jl mg y ff ]
鞐	革⺊二卜 [ ff lg jg lg ]
鞑	革辶大 [ ff p sy ]
鞒	革丿大{介下} [ ff t sy r ]
鞓	革口王 [ ff b h ]
鞔	革⺈口儿 [ ff qv b qg ]
鞕	革一日乂 [ ff k n wy ]
鞖	革爫女 [ ff w xk ]
鞗	亻丨夂革 [ r l tw ff ]
鞘	革⺌月 [ ff iw q ]
鞙	革口月 [ ff b q ]
鞚	革穴工 [ ff pw jl ]
鞛	革立口 [ ff yu b ]
鞜	革水日 [ ff io n ]
鞝	革⺌冂口 [ ff iw m b ]
鞞	革{卑上}十 [ ff rb fg ]
鞟	革亠口子 [ ff y b ck ]
鞠	革勹米 [ ff q ud ]
鞡	革扌立 [ ff g yu ]
鞢	革廿㇗木 [ ff fk x d ]
鞣	革予丿木 [ ff vc t d ]
鞤	土土寸革 [ j j gy ff ]
鞥	革合廾 [ ff wb f ]
鞦	革禾火 [ ff td ow ]
鞧	革丷酉 [ ff u dk ]
鞨	革日勹㇗人 [ ff n q x wg ]
鞩	革⺌月刂 [ ff iw q ng ]
鞪	予丿攵革 [ vc t tw ff ]
鞫	革勹言 [ ff q y ]
鞬	革廴聿 [ ff c vl ]
鞭	革亻一日乂 [ ff r k n wy ]
鞮	革日一龰 [ ff n k ll ]
鞯	革艹ナ丨子 [ ff f s l ck ]
鞰	革日皿 [ ff n mn ]
鞱	革爫臼 [ ff w rj ]
鞲	革{冓上}冉 [ ff fj mj ]
鞳	革艹合 [ ff f wb ]
鞴	革龷丿用 [ ff fk t mj ]
鞵	革爫㇜厶大 [ ff w x xy sy ]
鞶	舟殳革 [ eu mv ff ]
鞷	一口冂{䒑丨}革 [ k b m uk ff ]
鞸	革日艹キ [ ff n f jl ]
鞹	革亠口子阝 [ ff y b ck c ]
鞺	革{赏上}土 [ ff ip j ]
鞻	革{婁上}女 [ ff ud xk ]
鞼	革口丨一貝 [ ff b l k mw ]
鞽	革丿大口冂口 [ ff t sy b m b ]
鞾	革艹一艹キ [ ff f k f jl ]
鞿	革㇜厶㇜厶戈人 [ ff x xy x xy at wg ]
韀	革{鹿上}一㇉灬 [ ff yx k x ow ]
韁	革一田一田一 [ ff k nb k nb k ]
韂	革⺈厂八言 [ ff qv s w y ]
韃	革辶土羊 [ ff p j uh ]
韄	革艹隹又 [ ff f rl vy ]
韅	革日㇜厶㇜厶灬 [ ff n x xy x xy ow ]
韆	革辶覀大巳 [ ff p dg sy vp ]
韇	革士罒貝 [ ff j mn mw ]
韈	革艹罒戊丶 [ ff f mn at y ]
韉	革艹{鹿上}一㇉灬 [ ff f yx k x ow ]
韊	革艹門一{柬中}小 [ ff f up k mn iw ]
韋	{五下}口㐄 [ v b tj ]
韌	{五下}口㐄刀丶 [ v b tj co y ]
韍	{五下}口㐄ナ又丶 [ v b tj s vy y ]
韎	{五下}口㐄一木 [ v b tj k d ]
韏	龹{五下}口㐄 [ uj v b tj ]
韐	{五下}口㐄合 [ v b tj wb ]
韑	⺌兀{五下}口㐄 [ iw sx v b tj ]
韒	{五下}口㐄⺌月 [ v b tj iw q ]
韓	十日十{五下}口㐄 [ fg n fg v b tj ]
韔	{五下}口㐄長 [ v b tj ha ]
韕	{五下}口㐄亠口子 [ v b tj y b ck ]
韖	{五下}口㐄予丿木 [ v b tj vc t d ]
韗	{五下}口㐄冖車 [ v b tj pp af ]
韘	{五下}口㐄廿㇗木 [ v b tj fk x d ]
韙	日一龰{五下}口㐄 [ n k ll v b tj ]
韚	{五下}口㐄革 [ v b tj ff ]
韛	{五下}口㐄龷丿用 [ v b tj fk t mj ]
韜	{五下}口㐄爫臼 [ v b tj w rj ]
韝	{五下}口㐄{冓上}冉 [ v b tj fj mj ]
韞	{五下}口㐄日皿 [ v b tj n mn ]
韟	{五下}口㐄白大十 [ v b tj rn sy fg ]
韠	{五下}口㐄日艹キ [ v b tj n f jl ]
韡	{五下}口㐄艹一艹キ [ v b tj f k f jl ]
韢	{五下}口㐄{惠上}心 [ v b tj du pu ]
韣	{五下}口㐄罒勹虫 [ v b tj mn q l ]
韤	{五下}口㐄艹罒戊丶 [ v b tj f mn at y ]
韥	{五下}口㐄士罒貝 [ v b tj j mn mw ]
韦	韦 [ jc ]
韧	韦刀丶 [ jc co y ]
韨	韦ナ又丶 [ jc s vy y ]
韩	十日十韦 [ fg n fg jc ]
韪	日一龰韦 [ n k ll jc ]
韫	韦日皿 [ jc n mn ]
韬	韦爫臼 [ jc w rj ]
韭	非一 [ nf k ]
韮	艹非一 [ f nf k ]
韯	𢦏非一 [ fa nf k ]
韰	⺊夕又非一 [ lg qy vy nf k ]
韱	人人戈非一 [ wg wg at nf k ]
韲	亠刀丷丨{齊中右}非一 [ y co u l q nf k ]
音	音 [ yn ]
韴	音一巾 [ yn k ml ]
韵	音勹冫 [ yn q u ]
韶	音刀口 [ yn co b ]
韷	音出 [ yn mm ]
韸	音夂丰 [ yn tw hl ]
韹	音白王 [ yn rn h ]
韺	音艹冂大 [ yn f m sy ]
韻	音員 [ yn bm ]
韼	音辶夂丰 [ yn p tw hl ]
韽	人丶㇇酉音 [ wg y v dk yn ]
韾	士{声下}殳音 [ j vt mv yn ]
響	乡{郎左}阝音 [ xt yv c yn ]
頀	音艹隹又 [ yn f rl vy ]
頁	頁 [ sw ]
頂	丁頁 [ kl sw ]
頃	匕頁 [ x sw ]
頄	九頁 [ qt sw ]
項	工頁 [ jl sw ]
順	川頁 [ r sw ]
頇	干頁 [ fl sw ]
須	彡頁 [ e sw ]
頉	止頁 [ ll sw ]
頊	王頁 [ h sw ]
頋	厂㔾頁 [ s c sw ]
頌	八厶頁 [ w xy sw ]
頍	十又頁 [ fg vy sw ]
頎	斤頁 [ ek sw ]
頏	亠几頁 [ y mg sw ]
預	予頁 [ vc sw ]
頑	二儿頁 [ jg qg sw ]
頒	八刀頁 [ w co sw ]
頓	一凵乚頁 [ k xl x sw ]
頔	由頁 [ no sw ]
頕	⺊口頁 [ lg b sw ]
頖	半頁 [ uj sw ]
頗	皮頁 [ vv sw ]
領	令頁 [ wp sw ]
頙	一止頁 [ k ll sw ]
頚	又土頁 [ vy j sw ]
頛	耒頁 [ hi sw ]
頜	合頁 [ wb sw ]
頝	亠八乂頁 [ y w wy sw ]
頞	宀女頁 [ pg xk sw ]
頟	各頁 [ tb sw ]
頠	⺈厂㔾頁 [ qv s c sw ]
頡	士口頁 [ j b sw ]
頢	舌頁 [ tm sw ]
頣	臣頁 [ a sw ]
頤	{臣}頁 [ a sw ]
頥	丨臣頁 [ l a sw ]
頦	亠{亥中}人頁 [ y xt wg sw ]
頧	丿㠯頁 [ t v sw ]
頨	羽頁 [ cc sw ]
頩	䒑廾頁 [ uk f sw ]
頪	米頁 [ ud sw ]
頫	{軣下}儿頁 [ o qg sw ]
頬	一丷大頁 [ k u sy sw ]
頭	一口䒑頁 [ k b uk sw ]
頮	水廾頁 [ io f sw ]
頯	{炙上}廾頁 [ qy f sw ]
頰	大人人頁 [ sy wg wg sw ]
頱	爫寸頁 [ w gy sw ]
頲	廴壬頁 [ c tj sw ]
頳	土{亦下}頁 [ j wr sw ]
頴	匕示頁 [ x ji sw ]
頵	彐丿口頁 [ vh t b sw ]
頶	告頁 [ tj sw ]
頷	人丶㇇口頁 [ wg y v b sw ]
頸	一巛工頁 [ k xg jl sw ]
頹	禾儿頁 [ td qg sw ]
頺	禾乃頁 [ td cp sw ]
頻	止{步中}丿頁 [ ll iw t sw ]
頼	一口小頁 [ k b iw sw ]
頽	禾几頁 [ td mg sw ]
頾	彡頁止匕 [ e sw ll x ]
頿	彡止匕頁 [ e ll x sw ]
顀	隹頁 [ rl sw ]
顁	定頁 [ pg sw ]
顂	木人人頁 [ d wg wg sw ]
顃	火火頁 [ ow ow sw ]
顄	乛氺凵頁 [ v io xl sw ]
顅	肩頁 [ pv sw ]
顆	日木頁 [ n d sw ]
顇	亠人人十頁 [ y wg wg fg sw ]
顈	匕糸頁 [ x x sw ]
顉	金頁 [ w sw ]
顊	丿㠯十頁 [ t v fg sw ]
顋	田心頁 [ nb pu sw ]
題	日一龰頁 [ n k ll sw ]
額	宀各頁 [ pg tb sw ]
顎	口口二㇉頁 [ b b jg x sw ]
顏	亠㐅厂彡頁 [ y wy s e sw ]
顐	冖車頁 [ pp af sw ]
顑	戊一口頁 [ at k b sw ]
顒	日冂丨一丶頁 [ n m l k y sw ]
顓	山而頁 [ mx sm sw ]
顔	{立上}厂彡頁 [ yu s e sw ]
顕	日业頁 [ n nu sw ]
顖	{囟框}㐅心頁 [ rb wy pu sw ]
顗	山一口䒑頁 [ mx k b uk sw ]
願	厂白小頁 [ s rn iw sw ]
顙	又又又木頁 [ vy vy vy d sw ]
顚	匕㇗目八頁 [ x x m w sw ]
顛	十{具上}八頁 [ fg mh w sw ]
顜	{冓上}冉頁 [ fj mj sw ]
顝	骨頁 [ mp sw ]
類	米犬頁 [ ud su sw ]
顟	羽人彡頁 [ cc wg e sw ]
顠	覀示頁 [ dg ji sw ]
顡	立{豕下}頁 [ yu se sw ]
顢	廿巾丿㇏丿㇏頁 [ fk ml t y t y sw ]
顣	戊⺊一小頁 [ at lg k iw sw ]
顤	土土土兀頁 [ j j j sx sw ]
顥	日亠口小頁 [ n y b iw sw ]
顦	隹灬頁 [ rl ow sw ]
顧	户隹頁 [ pv rl sw ]
顨	頁頁一{介下} [ sw sw k r ]
顩	亼口口人人頁 [ wk b b wg wg sw ]
顪	止戊一{步中}丿頁 [ ll at k iw t sw ]
顫	亠囗口日一頁 [ y bg b n k sw ]
顬	雨而頁 [ do sm sw ]
顭	艹罒冖夕頁 [ f mn pp qy sw ]
顮	宀一{步中}丿貝頁 [ pg k iw t mw sw ]
顯	日㇜厶㇜厶灬頁 [ n x xy x xy ow sw ]
顰	止{步中}丿頁{卑上}十 [ ll iw t sw rb fg ]
顱	虍田皿頁 [ la nb mn sw ]
顲	火火亠囗口頁 [ ow ow y bg b sw ]
顳	耳耳耳頁 [ hd hd hd sw ]
顴	艹口口隹頁 [ f b b rl sw ]
页	页 [ sw ]
顶	丁页 [ kl sw ]
顷	匕页 [ x sw ]
顸	干页 [ fl sw ]
项	工页 [ jl sw ]
顺	川页 [ r sw ]
须	彡页 [ e sw ]
顼	王页 [ h sw ]
顽	二儿页 [ jg qg sw ]
顾	厂㔾页 [ s c sw ]
顿	一凵乚页 [ k xl x sw ]
颀	斤页 [ ek sw ]
颁	八刀页 [ w co sw ]
颂	八厶页 [ w xy sw ]
颃	亠几页 [ y mg sw ]
预	予页 [ vc sw ]
颅	⺊尸页 [ lg vt sw ]
领	令页 [ wp sw ]
颇	皮页 [ vv sw ]
颈	{经右}页 [ vj sw ]
颉	士口页 [ j b sw ]
颊	一丷大页 [ k u sy sw ]
颋	廴壬页 [ c tj sw ]
颌	合页 [ wb sw ]
颍	匕水页 [ x io sw ]
颎	匕火页 [ x ow sw ]
颏	亠{亥中}人页 [ y xt wg sw ]
颐	{臣}页 [ a sw ]
频	止{步中}丿页 [ ll iw t sw ]
颒	水廾頁 [ io f sw ]
颓	禾几页 [ td mg sw ]
颔	人丶㇇口页 [ wg y v b sw ]
颕	匕示页 [ x ji sw ]
颖	匕禾页 [ x td sw ]
颗	日木页 [ n d sw ]
题	日一龰页 [ n k ll sw ]
颙	日冂丨一丶页 [ n m l k y sw ]
颚	口口二㇉页 [ b b jg x sw ]
颛	山而页 [ mx sm sw ]
颜	{立上}厂彡页 [ yu s e sw ]
额	宀各页 [ pg tb sw ]
颞	耳又又页 [ hd vy vy sw ]
颟	艹一冂人人页 [ f k m wg wg sw ]
颠	十{具上}八页 [ fg mh w sw ]
颡	又又又木页 [ vy vy vy d sw ]
颢	日亠口小页 [ n y b iw sw ]
颣	米糸页 [ ud x sw ]
颤	亠囗口日一页 [ y bg b n k sw ]
颥	雨而页 [ do sm sw ]
颦	止{步中}丿页{卑上}十 [ ll iw t sw rb fg ]
颧	艹口口隹页 [ f b b rl sw ]
風	几丿虫 [ mg t l ]
颩	几丿虫彡 [ mg t l e ]
颪	一卜几丿虫 [ k lg mg t l ]
颫	几丿虫二人 [ mg t l jg wg ]
颬	几丿虫牙 [ mg t l al ]
颭	几丿虫⺊口 [ mg t l lg b ]
颮	几丿虫包 [ mg t l qv ]
颯	立几丿虫 [ yu mg t l ]
颰	几丿虫ナ又丶 [ mg t l s vy y ]
颱	几丿虫厶口 [ mg t l xy b ]
颲	几丿虫歹刂 [ mg t l kq ng ]
颳	几丿虫舌 [ mg t l tm ]
颴	几丿虫𠂉疋 [ mg t l tk vl ]
颵	几丿虫⺌月 [ mg t l iw q ]
颶	几丿虫{具上}八 [ mg t l mh w ]
颷	几丿虫火火 [ mg t l ow ow ]
颸	几丿虫田心 [ mg t l nb pu ]
颹	几丿虫{五下}口㐄 [ mg t l v b tj ]
颺	几丿虫日一勹{丿丿} [ mg t l n k q e ]
颻	爫缶几丿虫 [ w tm mg t l ]
颼	几丿虫{叟上}又 [ mg t l rj vy ]
颽	山一口䒑几丿虫 [ mx k b uk mg t l ]
颾	几丿虫又丶虫 [ mg t l vy y l ]
颿	馬几丿虫 [ v mg t l ]
飀	几丿虫{留左上}刀田 [ mg t l q co nb ]
飁	羽白几丿虫 [ cc rn mg t l ]
飂	几丿虫羽人彡 [ mg t l cc wg e ]
飃	几丿虫覀示 [ mg t l dg ji ]
飄	覀示几丿虫 [ dg ji mg t l ]
飅	几丿虫一〢匚コ田 [ mg t l k ng a v nb ]
飆	犬犬犬几丿虫 [ su su su mg t l ]
飇	几丿虫犬犬犬 [ mg t l su su su ]
飈	几丿虫火火火 [ mg t l ow ow ow ]
飉	几丿虫大丷日小 [ mg t l sy u n iw ]
飊	火火火几丿虫 [ ow ow ow mg t l ]
飋	几丿虫王王心丿 [ mg t l h h pu t ]
飌	艹口口隹几丿虫 [ f b b rl mg t l ]
飍	几丿虫几丿虫几丿虫 [ mg t l mg t l mg t l ]
风	几㐅 [ mg wy ]
飏	几㐅㇡{丿丿} [ mg wy c e ]
飐	几㐅⺊口 [ mg wy lg b ]
飑	几㐅包 [ mg wy qv ]
飒	立几㐅 [ yu mg wy ]
飓	几㐅{具上}八 [ mg wy mh w ]
飔	几㐅田心 [ mg wy nb pu ]
飕	几㐅{叟上}又 [ mg wy rj vy ]
飖	爫缶几㐅 [ w tm mg wy ]
飗	几㐅{留左上}刀田 [ mg wy q co nb ]
飘	覀示几㐅 [ dg ji mg wy ]
飙	犬犬犬几㐅 [ su su su mg wy ]
飚	几㐅火火火 [ mg wy ow ow ow ]
飛	⺄{飞右}丿{介下}⺄{飞右} [ cg u t r cg u ]
飜	番⺄{飞右}丿{介下}⺄{飞右} [ wn cg u t r cg u ]
飝	⺄{飞右}丿{介下}⺄{飞右}⺄{飞右}丿{介下}⺄{飞右}⺄{飞右}丿{介下}⺄{飞右} [ cg u t r cg u cg u t r cg u cg u t r cg u ]
飞	⺄{飞右} [ cg u ]
食	食 [ wv ]
飠	飠 [ wv ]
飡	冫食 [ u wv ]
飢	飠几 [ wv mg ]
飣	飠丁 [ wv kl ]
飤	飠人 [ wv wg ]
飥	飠丿七 [ wv t ag ]
飦	飠干 [ wv fl ]
飧	夕食 [ qy wv ]
飨	乡食 [ xt wv ]
飩	飠一凵乚 [ wv k xl x ]
飪	飠壬 [ wv tj ]
飫	飠丿大 [ wv t sy ]
飬	龹良 [ uj yv ]
飭	飠𠂉力 [ wv tk ct ]
飮	人丶彐{乍下}欠 / ⻞欠 [ wg y vh lg qw / wv qw ]
飯	飠⺁又 [ wv e vy ]
飰	飠亠卜 [ wv y lg ]
飱	歹食 [ kq wv ]
飲	飠欠 [ wv qw ]
飳	飠丶王 [ wv y h ]
飴	飠厶口 [ wv xy b ]
飵	飠𠂉{乍下} [ wv tk lg ]
飶	飠心丿 [ wv pu t ]
飷	飠且 [ wv mh ]
飸	口一㇉食 [ b k x wv ]
飹	飠{卬左}丿卩 [ wv q t c ]
飺	止匕食 [ ll x wv ]
飻	飠人彡 [ wv wg e ]
飼	飠司 [ wv cb ]
飽	飠包 [ wv qv ]
飾	飠𠂉巾 [ wv tk ml ]
飿	飠出 [ wv mm ]
餀	飠艹乂 [ wv f wy ]
餁	飠亻壬 [ wv r tj ]
餂	飠舌 [ wv tm ]
餃	飠亠八乂 [ wv y w wy ]
餄	飠合 [ wv wb ]
餅	飠䒑廾 [ wv uk f ]
餆	飠{軣下}儿 [ wv o qg ]
餇	飠冂一口 [ wv m k b ]
餈	冫欠食 [ u qw wv ]
餉	飠{向框}口 [ wv rm b ]
養	{菐下}良 [ uh yv ]
餋	龹食 [ uj wv ]
餌	飠耳 [ wv hd ]
餍	厂犬食 [ s su wv ]
餎	飠各 [ wv tb ]
餏	飠亠𧘇 [ wv y q ]
餐	⺊夕又食 [ lg qy vy wv ]
餑	飠十冖子 [ wv fg pp ck ]
餒	飠爫女 [ wv w xk ]
餓	飠手戈 [ wv tg at ]
餔	飠甫 [ wv du ]
餕	飠厶八夂 [ wv xy w tw ]
餖	飠一口䒑 [ wv k b uk ]
餗	飠一口小 [ wv k b iw ]
餘	飠余 [ wv wt ]
餙	飠㐅ナ巾 [ wv wy s ml ]
餚	飠㐅ナ月 [ wv wy s q ]
餛	飠日匕匕 [ wv n x x ]
餜	飠日木 [ wv n d ]
餝	飠艹方 [ wv f yc ]
餞	飠戈戈 [ wv at at ]
餟	飠又又又又 [ wv vy vy vy vy ]
餠	飠丿一ナ丿干 [ wv t k s t fl ]
餡	飠⺈臼 [ wv qv rj ]
餢	飠立口 [ wv yu b ]
餣	飠大日乚 [ wv sy n x ]
餤	飠火火 [ wv ow ow ]
餥	非食 [ nf wv ]
餦	飠長 [ wv ha ]
